year,month,time,ts,m,temperature
1892,11,1892-11-15 00:00:00,1892.875,nov,3
1892,12,1892-12-15 00:00:00,1892.9583333333333,dec,-1.9
1893,1,1893-1-15 00:00:00,1893.0416666666667,jan,-7.3
1893,2,1893-2-15 00:00:00,1893.125,feb,1.8
1893,3,1893-3-15 00:00:00,1893.2083333333333,mar,4.3
1893,4,1893-4-15 00:00:00,1893.2916666666667,apr,8.8
1893,5,1893-5-15 00:00:00,1893.375,may,12.2
1893,6,1893-6-15 00:00:00,1893.4583333333333,jun,15.8
1893,7,1893-7-15 00:00:00,1893.5416666666667,jul,17.4
1893,8,1893-8-15 00:00:00,1893.625,aug,17
1893,9,1893-9-15 00:00:00,1893.7083333333333,sep,12.4
1893,10,1893-10-15 00:00:00,1893.7916666666667,oct,9.8
1893,11,1893-11-15 00:00:00,1893.875,nov,2.2
1893,12,1893-12-15 00:00:00,1893.9583333333333,dec,0.3
1894,1,1894-1-15 00:00:00,1894.0416666666667,jan,-1.8
1894,2,1894-2-15 00:00:00,1894.125,feb,1.6
1894,3,1894-3-15 00:00:00,1894.2083333333333,mar,4.7
1894,4,1894-4-15 00:00:00,1894.2916666666667,apr,9.9
1894,5,1894-5-15 00:00:00,1894.375,may,11.3
1894,6,1894-6-15 00:00:00,1894.4583333333333,jun,14.2
1894,7,1894-7-15 00:00:00,1894.5416666666667,jul,17.8
1894,8,1894-8-15 00:00:00,1894.625,aug,15.4
1894,9,1894-9-15 00:00:00,1894.7083333333333,sep,11
1894,10,1894-10-15 00:00:00,1894.7916666666667,oct,8
1894,11,1894-11-15 00:00:00,1894.875,nov,4.9
1894,12,1894-12-15 00:00:00,1894.9583333333333,dec,0.5
1895,1,1895-1-15 00:00:00,1895.0416666666667,jan,-4
1895,2,1895-2-15 00:00:00,1895.125,feb,-6.8
1895,3,1895-3-15 00:00:00,1895.2083333333333,mar,1.4
1895,4,1895-4-15 00:00:00,1895.2916666666667,apr,8.6
1895,5,1895-5-15 00:00:00,1895.375,may,12.2
1895,6,1895-6-15 00:00:00,1895.4583333333333,jun,15.7
1895,7,1895-7-15 00:00:00,1895.5416666666667,jul,17.2
1895,8,1895-8-15 00:00:00,1895.625,aug,16.5
1895,9,1895-9-15 00:00:00,1895.7083333333333,sep,15.2
1895,10,1895-10-15 00:00:00,1895.7916666666667,oct,7.1
1895,11,1895-11-15 00:00:00,1895.875,nov,4.8
1895,12,1895-12-15 00:00:00,1895.9583333333333,dec,-0.1
1896,1,1896-1-15 00:00:00,1896.0416666666667,jan,-0.8
1896,2,1896-2-15 00:00:00,1896.125,feb,-0.2
1896,3,1896-3-15 00:00:00,1896.2083333333333,mar,5.3
1896,4,1896-4-15 00:00:00,1896.2916666666667,apr,5.9
1896,5,1896-5-15 00:00:00,1896.375,may,10.7
1896,6,1896-6-15 00:00:00,1896.4583333333333,jun,16.7
1896,7,1896-7-15 00:00:00,1896.5416666666667,jul,17
1896,8,1896-8-15 00:00:00,1896.625,aug,14.3
1896,9,1896-9-15 00:00:00,1896.7083333333333,sep,12.7
1896,10,1896-10-15 00:00:00,1896.7916666666667,oct,8.6
1896,11,1896-11-15 00:00:00,1896.875,nov,1.2
1896,12,1896-12-15 00:00:00,1896.9583333333333,dec,-0.5
1897,1,1897-1-15 00:00:00,1897.0416666666667,jan,-2.9
1897,2,1897-2-15 00:00:00,1897.125,feb,1.1
1897,3,1897-3-15 00:00:00,1897.2083333333333,mar,5
1897,4,1897-4-15 00:00:00,1897.2916666666667,apr,7.2
1897,5,1897-5-15 00:00:00,1897.375,may,10.6
1897,6,1897-6-15 00:00:00,1897.4583333333333,jun,17
1897,7,1897-7-15 00:00:00,1897.5416666666667,jul,16.5
1897,8,1897-8-15 00:00:00,1897.625,aug,17.1
1897,9,1897-9-15 00:00:00,1897.7083333333333,sep,12.3
1897,10,1897-10-15 00:00:00,1897.7916666666667,oct,7.3
1897,11,1897-11-15 00:00:00,1897.875,nov,2.8
1897,12,1897-12-15 00:00:00,1897.9583333333333,dec,1.3
1898,1,1898-1-15 00:00:00,1898.0416666666667,jan,2.3
1898,2,1898-2-15 00:00:00,1898.125,feb,1.1
1898,3,1898-3-15 00:00:00,1898.2083333333333,mar,2.9
1898,4,1898-4-15 00:00:00,1898.2916666666667,apr,7.3
1898,5,1898-5-15 00:00:00,1898.375,may,11.3
1898,6,1898-6-15 00:00:00,1898.4583333333333,jun,14.8
1898,7,1898-7-15 00:00:00,1898.5416666666667,jul,14.4
1898,8,1898-8-15 00:00:00,1898.625,aug,18
1898,9,1898-9-15 00:00:00,1898.7083333333333,sep,13.6
1898,10,1898-10-15 00:00:00,1898.7916666666667,oct,8.9
1898,11,1898-11-15 00:00:00,1898.875,nov,4.7
1898,12,1898-12-15 00:00:00,1898.9583333333333,dec,3
1899,1,1899-1-15 00:00:00,1899.0416666666667,jan,2.1
1899,2,1899-2-15 00:00:00,1899.125,feb,2
1899,3,1899-3-15 00:00:00,1899.2083333333333,mar,2.6
1899,4,1899-4-15 00:00:00,1899.2916666666667,apr,7.1
1899,5,1899-5-15 00:00:00,1899.375,may,11.1
1899,6,1899-6-15 00:00:00,1899.4583333333333,jun,14.7
1899,7,1899-7-15 00:00:00,1899.5416666666667,jul,17.3
1899,8,1899-8-15 00:00:00,1899.625,aug,16.8
1899,9,1899-9-15 00:00:00,1899.7083333333333,sep,12.5
1899,10,1899-10-15 00:00:00,1899.7916666666667,oct,7.8
1899,11,1899-11-15 00:00:00,1899.875,nov,6.4
1899,12,1899-12-15 00:00:00,1899.9583333333333,dec,-3.3
1900,1,1900-1-15 00:00:00,1900.0416666666667,jan,0.7
1900,2,1900-2-15 00:00:00,1900.125,feb,1.1
1900,3,1900-3-15 00:00:00,1900.2083333333333,mar,0.6
1900,4,1900-4-15 00:00:00,1900.2916666666667,apr,6.5
1900,5,1900-5-15 00:00:00,1900.375,may,10.8
1900,6,1900-6-15 00:00:00,1900.4583333333333,jun,15.9
1900,7,1900-7-15 00:00:00,1900.5416666666667,jul,18.4
1900,8,1900-8-15 00:00:00,1900.625,aug,16.2
1900,9,1900-9-15 00:00:00,1900.7083333333333,sep,13.8
1900,10,1900-10-15 00:00:00,1900.7916666666667,oct,8.6
1900,11,1900-11-15 00:00:00,1900.875,nov,4.7
1900,12,1900-12-15 00:00:00,1900.9583333333333,dec,2.8
1901,1,1901-1-15 00:00:00,1901.0416666666667,jan,-3.7
1901,2,1901-2-15 00:00:00,1901.125,feb,-4.1
1901,3,1901-3-15 00:00:00,1901.2083333333333,mar,2.1
1901,4,1901-4-15 00:00:00,1901.2916666666667,apr,8
1901,5,1901-5-15 00:00:00,1901.375,may,12.8
1901,6,1901-6-15 00:00:00,1901.4583333333333,jun,15.6
1901,7,1901-7-15 00:00:00,1901.5416666666667,jul,18.5
1901,8,1901-8-15 00:00:00,1901.625,aug,16.4
1901,9,1901-9-15 00:00:00,1901.7083333333333,sep,13.4
1901,10,1901-10-15 00:00:00,1901.7916666666667,oct,9.1
1901,11,1901-11-15 00:00:00,1901.875,nov,2.7
1901,12,1901-12-15 00:00:00,1901.9583333333333,dec,0.9
1902,1,1902-1-15 00:00:00,1902.0416666666667,jan,2.8
1902,2,1902-2-15 00:00:00,1902.125,feb,-1.2
1902,3,1902-3-15 00:00:00,1902.2083333333333,mar,3.4
1902,4,1902-4-15 00:00:00,1902.2916666666667,apr,7.8
1902,5,1902-5-15 00:00:00,1902.375,may,8.61
1902,6,1902-6-15 00:00:00,1902.4583333333333,jun,15.3
1902,7,1902-7-15 00:00:00,1902.5416666666667,jul,15.8
1902,8,1902-8-15 00:00:00,1902.625,aug,14.7
1902,9,1902-9-15 00:00:00,1902.7083333333333,sep,12
1902,10,1902-10-15 00:00:00,1902.7916666666667,oct,7.1
1902,11,1902-11-15 00:00:00,1902.875,nov,1.6
1902,12,1902-12-15 00:00:00,1902.9583333333333,dec,-1.8
1903,1,1903-1-15 00:00:00,1903.0416666666667,jan,0.3
1903,2,1903-2-15 00:00:00,1903.125,feb,3.6
1903,3,1903-3-15 00:00:00,1903.2083333333333,mar,5.7
1903,4,1903-4-15 00:00:00,1903.2916666666667,apr,4.6
1903,5,1903-5-15 00:00:00,1903.375,may,12.6
1903,6,1903-6-15 00:00:00,1903.4583333333333,jun,14.8
1903,7,1903-7-15 00:00:00,1903.5416666666667,jul,16.2
1903,8,1903-8-15 00:00:00,1903.625,aug,15.4
1903,9,1903-9-15 00:00:00,1903.7083333333333,sep,13.5
1903,10,1903-10-15 00:00:00,1903.7916666666667,oct,9.6
1903,11,1903-11-15 00:00:00,1903.875,nov,4.4
1903,12,1903-12-15 00:00:00,1903.9583333333333,dec,-0.8
1904,1,1904-1-15 00:00:00,1904.0416666666667,jan,-1.3
1904,2,1904-2-15 00:00:00,1904.125,feb,1.1
1904,3,1904-3-15 00:00:00,1904.2083333333333,mar,3
1904,4,1904-4-15 00:00:00,1904.2916666666667,apr,8.8
1904,5,1904-5-15 00:00:00,1904.375,may,12.3
1904,6,1904-6-15 00:00:00,1904.4583333333333,jun,15.2
1904,7,1904-7-15 00:00:00,1904.5416666666667,jul,18.7
1904,8,1904-8-15 00:00:00,1904.625,aug,16.5
1904,9,1904-9-15 00:00:00,1904.7083333333333,sep,11.9
1904,10,1904-10-15 00:00:00,1904.7916666666667,oct,8.3
1904,11,1904-11-15 00:00:00,1904.875,nov,3.3
1904,12,1904-12-15 00:00:00,1904.9583333333333,dec,2.4
1905,1,1905-1-15 00:00:00,1905.0416666666667,jan,-1.8
1905,2,1905-2-15 00:00:00,1905.125,feb,1.3
1905,3,1905-3-15 00:00:00,1905.2083333333333,mar,4.5
1905,4,1905-4-15 00:00:00,1905.2916666666667,apr,5.9
1905,5,1905-5-15 00:00:00,1905.375,may,12.1
1905,6,1905-6-15 00:00:00,1905.4583333333333,jun,17
1905,7,1905-7-15 00:00:00,1905.5416666666667,jul,18.6
1905,8,1905-8-15 00:00:00,1905.625,aug,16.5
1905,9,1905-9-15 00:00:00,1905.7083333333333,sep,12.8
1905,10,1905-10-15 00:00:00,1905.7916666666667,oct,4.46
1905,11,1905-11-15 00:00:00,1905.875,nov,3.1
1905,12,1905-12-15 00:00:00,1905.9583333333333,dec,1
1906,1,1906-1-15 00:00:00,1906.0416666666667,jan,1
1906,2,1906-2-15 00:00:00,1906.125,feb,0.3
1906,3,1906-3-15 00:00:00,1906.2083333333333,mar,2.2
1906,4,1906-4-15 00:00:00,1906.2916666666667,apr,8
1906,5,1906-5-15 00:00:00,1906.375,may,13.1
1906,6,1906-6-15 00:00:00,1906.4583333333333,jun,14.7
1906,7,1906-7-15 00:00:00,1906.5416666666667,jul,17.2
1906,8,1906-8-15 00:00:00,1906.625,aug,16.5
1906,9,1906-9-15 00:00:00,1906.7083333333333,sep,12.5
1906,10,1906-10-15 00:00:00,1906.7916666666667,oct,9.8
1906,11,1906-11-15 00:00:00,1906.875,nov,6.3
1906,12,1906-12-15 00:00:00,1906.9583333333333,dec,-2.2
1907,1,1907-1-15 00:00:00,1907.0416666666667,jan,-0.3
1907,2,1907-2-15 00:00:00,1907.125,feb,-1.5
1907,3,1907-3-15 00:00:00,1907.2083333333333,mar,2.6
1907,4,1907-4-15 00:00:00,1907.2916666666667,apr,6.1
1907,5,1907-5-15 00:00:00,1907.375,may,12.9
1907,6,1907-6-15 00:00:00,1907.4583333333333,jun,14.6
1907,7,1907-7-15 00:00:00,1907.5416666666667,jul,14.5
1907,8,1907-8-15 00:00:00,1907.625,aug,15.7
1907,9,1907-9-15 00:00:00,1907.7083333333333,sep,13.1
1907,10,1907-10-15 00:00:00,1907.7916666666667,oct,11.2
1907,11,1907-11-15 00:00:00,1907.875,nov,3.3
1907,12,1907-12-15 00:00:00,1907.9583333333333,dec,1.5
1908,1,1908-1-15 00:00:00,1908.0416666666667,jan,-2.2
1908,2,1908-2-15 00:00:00,1908.125,feb,1.2
1908,3,1908-3-15 00:00:00,1908.2083333333333,mar,2.3
1908,4,1908-4-15 00:00:00,1908.2916666666667,apr,5.4
1908,5,1908-5-15 00:00:00,1908.375,may,13.2
1908,6,1908-6-15 00:00:00,1908.4583333333333,jun,17
1908,7,1908-7-15 00:00:00,1908.5416666666667,jul,17.2
1908,8,1908-8-15 00:00:00,1908.625,aug,14.5
1908,9,1908-9-15 00:00:00,1908.7083333333333,sep,12.1
1908,10,1908-10-15 00:00:00,1908.7916666666667,oct,8.1
1908,11,1908-11-15 00:00:00,1908.875,nov,1.5
1908,12,1908-12-15 00:00:00,1908.9583333333333,dec,-0.5
1909,1,1909-1-15 00:00:00,1909.0416666666667,jan,-1.6
1909,2,1909-2-15 00:00:00,1909.125,feb,-2.5
1909,3,1909-3-15 00:00:00,1909.2083333333333,mar,1.5
1909,4,1909-4-15 00:00:00,1909.2916666666667,apr,7.8
1909,5,1909-5-15 00:00:00,1909.375,may,10.9
1909,6,1909-6-15 00:00:00,1909.4583333333333,jun,14.1
1909,7,1909-7-15 00:00:00,1909.5416666666667,jul,15
1909,8,1909-8-15 00:00:00,1909.625,aug,16.2
1909,9,1909-9-15 00:00:00,1909.7083333333333,sep,12.7
1909,10,1909-10-15 00:00:00,1909.7916666666667,oct,10.2
1909,11,1909-11-15 00:00:00,1909.875,nov,2
1909,12,1909-12-15 00:00:00,1909.9583333333333,dec,1.9
1910,1,1910-1-15 00:00:00,1910.0416666666667,jan,1.4
1910,2,1910-2-15 00:00:00,1910.125,feb,2.4
1910,3,1910-3-15 00:00:00,1910.2083333333333,mar,3.7
1910,4,1910-4-15 00:00:00,1910.2916666666667,apr,7.3
1910,5,1910-5-15 00:00:00,1910.375,may,12.3
1910,6,1910-6-15 00:00:00,1910.4583333333333,jun,16.5
1910,7,1910-7-15 00:00:00,1910.5416666666667,jul,15.5
1910,8,1910-8-15 00:00:00,1910.625,aug,15.8
1910,9,1910-9-15 00:00:00,1910.7083333333333,sep,12
1910,10,1910-10-15 00:00:00,1910.7916666666667,oct,9.1
1910,11,1910-11-15 00:00:00,1910.875,nov,2.2
1910,12,1910-12-15 00:00:00,1910.9583333333333,dec,2.6
1911,1,1911-1-15 00:00:00,1911.0416666666667,jan,-1.1
1911,2,1911-2-15 00:00:00,1911.125,feb,1.3
1911,3,1911-3-15 00:00:00,1911.2083333333333,mar,4
1911,4,1911-4-15 00:00:00,1911.2916666666667,apr,7.2
1911,5,1911-5-15 00:00:00,1911.375,may,13.1
1911,6,1911-6-15 00:00:00,1911.4583333333333,jun,14.9
1911,7,1911-7-15 00:00:00,1911.5416666666667,jul,19.1
1911,8,1911-8-15 00:00:00,1911.625,aug,19.4
1911,9,1911-9-15 00:00:00,1911.7083333333333,sep,14.4
1911,10,1911-10-15 00:00:00,1911.7916666666667,oct,8.5
1911,11,1911-11-15 00:00:00,1911.875,nov,4.7
1911,12,1911-12-15 00:00:00,1911.9583333333333,dec,3
1912,1,1912-1-15 00:00:00,1912.0416666666667,jan,-1.5
1912,2,1912-2-15 00:00:00,1912.125,feb,2.3
1912,3,1912-3-15 00:00:00,1912.2083333333333,mar,6
1912,4,1912-4-15 00:00:00,1912.2916666666667,apr,6.9
1912,5,1912-5-15 00:00:00,1912.375,may,11.9
1912,6,1912-6-15 00:00:00,1912.4583333333333,jun,15.6
1912,7,1912-7-15 00:00:00,1912.5416666666667,jul,17.9
1912,8,1912-8-15 00:00:00,1912.625,aug,13.97
1912,9,1912-9-15 00:00:00,1912.7083333333333,sep,9.08
1912,10,1912-10-15 00:00:00,1912.7916666666667,oct,6.5
1912,11,1912-11-15 00:00:00,1912.875,nov,2.6
1912,12,1912-12-15 00:00:00,1912.9583333333333,dec,3.1
1913,1,1913-1-15 00:00:00,1913.0416666666667,jan,-0.2
1913,2,1913-2-15 00:00:00,1913.125,feb,1.3
1913,3,1913-3-15 00:00:00,1913.2083333333333,mar,6
1913,4,1913-4-15 00:00:00,1913.2916666666667,apr,7.8
1913,5,1913-5-15 00:00:00,1913.375,may,12.4
1913,6,1913-6-15 00:00:00,1913.4583333333333,jun,14.8
1913,7,1913-7-15 00:00:00,1913.5416666666667,jul,14.6
1913,8,1913-8-15 00:00:00,1913.625,aug,14.8
1913,9,1913-9-15 00:00:00,1913.7083333333333,sep,12.6
1913,10,1913-10-15 00:00:00,1913.7916666666667,oct,9.5
1913,11,1913-11-15 00:00:00,1913.875,nov,6.8
1913,12,1913-12-15 00:00:00,1913.9583333333333,dec,2
1914,1,1914-1-15 00:00:00,1914.0416666666667,jan,-3
1914,2,1914-2-15 00:00:00,1914.125,feb,3.1
1914,3,1914-3-15 00:00:00,1914.2083333333333,mar,4.7
1914,4,1914-4-15 00:00:00,1914.2916666666667,apr,9.8
1914,5,1914-5-15 00:00:00,1914.375,may,10.9
1914,6,1914-6-15 00:00:00,1914.4583333333333,jun,14.6
1914,7,1914-7-15 00:00:00,1914.5416666666667,jul,17.6
1914,8,1914-8-15 00:00:00,1914.625,aug,17.2
1914,9,1914-9-15 00:00:00,1914.7083333333333,sep,12.4
1914,10,1914-10-15 00:00:00,1914.7916666666667,oct,8.2
1914,11,1914-11-15 00:00:00,1914.875,nov,3.4
1914,12,1914-12-15 00:00:00,1914.9583333333333,dec,3.5
1915,1,1915-1-15 00:00:00,1915.0416666666667,jan,0.2
1915,2,1915-2-15 00:00:00,1915.125,feb,0.9
1915,3,1915-3-15 00:00:00,1915.2083333333333,mar,1.7
1915,4,1915-4-15 00:00:00,1915.2916666666667,apr,6.9
1915,5,1915-5-15 00:00:00,1915.375,may,13.1
1915,6,1915-6-15 00:00:00,1915.4583333333333,jun,17.5
1915,7,1915-7-15 00:00:00,1915.5416666666667,jul,16.2
1915,8,1915-8-15 00:00:00,1915.625,aug,15.2
1915,9,1915-9-15 00:00:00,1915.7083333333333,sep,11.8
1915,10,1915-10-15 00:00:00,1915.7916666666667,oct,6.4
1915,11,1915-11-15 00:00:00,1915.875,nov,1.5
1915,12,1915-12-15 00:00:00,1915.9583333333333,dec,3.5
1916,1,1916-1-15 00:00:00,1916.0416666666667,jan,3.8
1916,2,1916-2-15 00:00:00,1916.125,feb,0.8
1916,3,1916-3-15 00:00:00,1916.2083333333333,mar,3.9
1916,4,1916-4-15 00:00:00,1916.2916666666667,apr,8.2
1916,5,1916-5-15 00:00:00,1916.375,may,13.1
1916,6,1916-6-15 00:00:00,1916.4583333333333,jun,12.8
1916,7,1916-7-15 00:00:00,1916.5416666666667,jul,16
1916,8,1916-8-15 00:00:00,1916.625,aug,15.9
1916,9,1916-9-15 00:00:00,1916.7083333333333,sep,12
1916,10,1916-10-15 00:00:00,1916.7916666666667,oct,8.5
1916,11,1916-11-15 00:00:00,1916.875,nov,4.5
1916,12,1916-12-15 00:00:00,1916.9583333333333,dec,1.8
1917,1,1917-1-15 00:00:00,1917.0416666666667,jan,-2.6
1917,2,1917-2-15 00:00:00,1917.125,feb,-3.8
1917,3,1917-3-15 00:00:00,1917.2083333333333,mar,0
1917,4,1917-4-15 00:00:00,1917.2916666666667,apr,4.33
1917,5,1917-5-15 00:00:00,1917.375,may,15
1917,6,1917-6-15 00:00:00,1917.4583333333333,jun,18.8
1917,7,1917-7-15 00:00:00,1917.5416666666667,jul,17.3
1917,8,1917-8-15 00:00:00,1917.625,aug,16.7
1917,9,1917-9-15 00:00:00,1917.7083333333333,sep,14.5
1917,10,1917-10-15 00:00:00,1917.7916666666667,oct,7.2
1917,11,1917-11-15 00:00:00,1917.875,nov,5.1
1917,12,1917-12-15 00:00:00,1917.9583333333333,dec,-2.1
1918,1,1918-1-15 00:00:00,1918.0416666666667,jan,0.7
1918,2,1918-2-15 00:00:00,1918.125,feb,1.7
1918,3,1918-3-15 00:00:00,1918.2083333333333,mar,4
1918,4,1918-4-15 00:00:00,1918.2916666666667,apr,9
1918,5,1918-5-15 00:00:00,1918.375,may,14
1918,6,1918-6-15 00:00:00,1918.4583333333333,jun,13
1918,7,1918-7-15 00:00:00,1918.5416666666667,jul,16.5
1918,8,1918-8-15 00:00:00,1918.625,aug,15.9
1918,9,1918-9-15 00:00:00,1918.7083333333333,sep,12.9
1918,10,1918-10-15 00:00:00,1918.7916666666667,oct,7.9
1918,11,1918-11-15 00:00:00,1918.875,nov,3
1918,12,1918-12-15 00:00:00,1918.9583333333333,dec,3.9
1919,1,1919-1-15 00:00:00,1919.0416666666667,jan,0.7
1919,2,1919-2-15 00:00:00,1919.125,feb,-0.5
1919,3,1919-3-15 00:00:00,1919.2083333333333,mar,3
1919,4,1919-4-15 00:00:00,1919.2916666666667,apr,5.5
1919,5,1919-5-15 00:00:00,1919.375,may,11.6
1919,6,1919-6-15 00:00:00,1919.4583333333333,jun,15
1919,7,1919-7-15 00:00:00,1919.5416666666667,jul,14.36
1919,8,1919-8-15 00:00:00,1919.625,aug,16.1
1919,9,1919-9-15 00:00:00,1919.7083333333333,sep,14.7
1919,10,1919-10-15 00:00:00,1919.7916666666667,oct,6
1919,11,1919-11-15 00:00:00,1919.875,nov,0.5
1919,12,1919-12-15 00:00:00,1919.9583333333333,dec,0.8
1920,1,1920-1-15 00:00:00,1920.0416666666667,jan,2.3
1920,2,1920-2-15 00:00:00,1920.125,feb,3
1920,3,1920-3-15 00:00:00,1920.2083333333333,mar,6.1
1920,4,1920-4-15 00:00:00,1920.2916666666667,apr,9.4
1920,5,1920-5-15 00:00:00,1920.375,may,13.8
1920,6,1920-6-15 00:00:00,1920.4583333333333,jun,14.9
1920,7,1920-7-15 00:00:00,1920.5416666666667,jul,17.4
1920,8,1920-8-15 00:00:00,1920.625,aug,15
1920,9,1920-9-15 00:00:00,1920.7083333333333,sep,13
1920,10,1920-10-15 00:00:00,1920.7916666666667,oct,6.9
1920,11,1920-11-15 00:00:00,1920.875,nov,1.2
1920,12,1920-12-15 00:00:00,1920.9583333333333,dec,0.6
1921,1,1921-1-15 00:00:00,1921.0416666666667,jan,4.2
1921,2,1921-2-15 00:00:00,1921.125,feb,1.2
1921,3,1921-3-15 00:00:00,1921.2083333333333,mar,5.6
1921,4,1921-4-15 00:00:00,1921.2916666666667,apr,7.8
1921,5,1921-5-15 00:00:00,1921.375,may,14
1921,6,1921-6-15 00:00:00,1921.4583333333333,jun,14.4
1921,7,1921-7-15 00:00:00,1921.5416666666667,jul,18.7
1921,8,1921-8-15 00:00:00,1921.625,aug,17.2
1921,9,1921-9-15 00:00:00,1921.7083333333333,sep,13.4
1921,10,1921-10-15 00:00:00,1921.7916666666667,oct,11
1921,11,1921-11-15 00:00:00,1921.875,nov,-0.18
1921,12,1921-12-15 00:00:00,1921.9583333333333,dec,0.5
1922,1,1922-1-15 00:00:00,1922.0416666666667,jan,-2.7
1922,2,1922-2-15 00:00:00,1922.125,feb,-1.3
1922,3,1922-3-15 00:00:00,1922.2083333333333,mar,3.5
1922,4,1922-4-15 00:00:00,1922.2916666666667,apr,5.5
1922,5,1922-5-15 00:00:00,1922.375,may,13.6
1922,6,1922-6-15 00:00:00,1922.4583333333333,jun,15.7
1922,7,1922-7-15 00:00:00,1922.5416666666667,jul,15.7
1922,8,1922-8-15 00:00:00,1922.625,aug,15.4
1922,9,1922-9-15 00:00:00,1922.7083333333333,sep,11.2
1922,10,1922-10-15 00:00:00,1922.7916666666667,oct,5
1922,11,1922-11-15 00:00:00,1922.875,nov,2.5
1922,12,1922-12-15 00:00:00,1922.9583333333333,dec,2.2
1923,1,1923-1-15 00:00:00,1923.0416666666667,jan,1.5
1923,2,1923-2-15 00:00:00,1923.125,feb,1
1923,3,1923-3-15 00:00:00,1923.2083333333333,mar,4.9
1923,4,1923-4-15 00:00:00,1923.2916666666667,apr,6.8
1923,5,1923-5-15 00:00:00,1923.375,may,11.4
1923,6,1923-6-15 00:00:00,1923.4583333333333,jun,11.19
1923,7,1923-7-15 00:00:00,1923.5416666666667,jul,18.6
1923,8,1923-8-15 00:00:00,1923.625,aug,15.7
1923,9,1923-9-15 00:00:00,1923.7083333333333,sep,13.1
1923,10,1923-10-15 00:00:00,1923.7916666666667,oct,10.3
1923,11,1923-11-15 00:00:00,1923.875,nov,2.9
1923,12,1923-12-15 00:00:00,1923.9583333333333,dec,-1.7
1924,1,1924-1-15 00:00:00,1924.0416666666667,jan,-2.9
1924,2,1924-2-15 00:00:00,1924.125,feb,-2.6
1924,3,1924-3-15 00:00:00,1924.2083333333333,mar,2.2
1924,4,1924-4-15 00:00:00,1924.2916666666667,apr,6.3
1924,5,1924-5-15 00:00:00,1924.375,may,13.7
1924,6,1924-6-15 00:00:00,1924.4583333333333,jun,15.1
1924,7,1924-7-15 00:00:00,1924.5416666666667,jul,16.7
1924,8,1924-8-15 00:00:00,1924.625,aug,14.5
1924,9,1924-9-15 00:00:00,1924.7083333333333,sep,13.6
1924,10,1924-10-15 00:00:00,1924.7916666666667,oct,9.4
1924,11,1924-11-15 00:00:00,1924.875,nov,3
1924,12,1924-12-15 00:00:00,1924.9583333333333,dec,1.5
1925,1,1925-1-15 00:00:00,1925.0416666666667,jan,2.5
1925,2,1925-2-15 00:00:00,1925.125,feb,3.6
1925,3,1925-3-15 00:00:00,1925.2083333333333,mar,1.3
1925,4,1925-4-15 00:00:00,1925.2916666666667,apr,8.2
1925,5,1925-5-15 00:00:00,1925.375,may,13.9
1925,6,1925-6-15 00:00:00,1925.4583333333333,jun,15
1925,7,1925-7-15 00:00:00,1925.5416666666667,jul,17.9
1925,8,1925-8-15 00:00:00,1925.625,aug,16.5
1925,9,1925-9-15 00:00:00,1925.7083333333333,sep,11
1925,10,1925-10-15 00:00:00,1925.7916666666667,oct,8.5
1925,11,1925-11-15 00:00:00,1925.875,nov,2
1925,12,1925-12-15 00:00:00,1925.9583333333333,dec,-0.4
1926,1,1926-1-15 00:00:00,1926.0416666666667,jan,0
1926,2,1926-2-15 00:00:00,1926.125,feb,4.4
1926,3,1926-3-15 00:00:00,1926.2083333333333,mar,4
1926,4,1926-4-15 00:00:00,1926.2916666666667,apr,9.7
1926,5,1926-5-15 00:00:00,1926.375,may,10.7
1926,6,1926-6-15 00:00:00,1926.4583333333333,jun,13.8
1926,7,1926-7-15 00:00:00,1926.5416666666667,jul,17.4
1926,8,1926-8-15 00:00:00,1926.625,aug,16
1926,9,1926-9-15 00:00:00,1926.7083333333333,sep,14.6
1926,10,1926-10-15 00:00:00,1926.7916666666667,oct,7.8
1926,11,1926-11-15 00:00:00,1926.875,nov,6
1926,12,1926-12-15 00:00:00,1926.9583333333333,dec,0.5
1927,1,1927-1-15 00:00:00,1927.0416666666667,jan,1.8
1927,2,1927-2-15 00:00:00,1927.125,feb,0.9
1927,3,1927-3-15 00:00:00,1927.2083333333333,mar,5.9
1927,4,1927-4-15 00:00:00,1927.2916666666667,apr,7.1
1927,5,1927-5-15 00:00:00,1927.375,may,10.9
1927,6,1927-6-15 00:00:00,1927.4583333333333,jun,14.1
1927,7,1927-7-15 00:00:00,1927.5416666666667,jul,17.3
1927,8,1927-8-15 00:00:00,1927.625,aug,16.4
1927,9,1927-9-15 00:00:00,1927.7083333333333,sep,13.5
1927,10,1927-10-15 00:00:00,1927.7916666666667,oct,8.5
1927,11,1927-11-15 00:00:00,1927.875,nov,2.7
1927,12,1927-12-15 00:00:00,1927.9583333333333,dec,-2.6
1928,1,1928-1-15 00:00:00,1928.0416666666667,jan,1.6
1928,2,1928-2-15 00:00:00,1928.125,feb,2.5
1928,3,1928-3-15 00:00:00,1928.2083333333333,mar,2.9
1928,4,1928-4-15 00:00:00,1928.2916666666667,apr,7.5
1928,5,1928-5-15 00:00:00,1928.375,may,10.1
1928,6,1928-6-15 00:00:00,1928.4583333333333,jun,14.1
1928,7,1928-7-15 00:00:00,1928.5416666666667,jul,18.3
1928,8,1928-8-15 00:00:00,1928.625,aug,16.2
1928,9,1928-9-15 00:00:00,1928.7083333333333,sep,12.5
